user_id,total_amount,number_transactions,avg_amount
user_6629,119.37000000000002,13,9.182307692307694
user_663,3206682.9700000007,375,8551.15458666667
user_6630,139.89999999999998,11,12.718181818181817
user_6631,3975.250000000001,37,107.43918918918921
user_6632,3779.8200000000015,37,102.15729729729733
user_6633,3903.7500000000014,57,68.48684210526318
user_6634,30061.33,291,103.30353951890035
user_6635,239.94,20,11.997
user_6636,1761.78,92,19.149782608695652
user_6637,10617.11000000001,630,16.852555555555572
user_6638,6538.830000000001,116,56.36922413793104
user_6639,44018.6999999999,481,91.51496881496861
user_664,6558.950000000006,151,43.436754966887456
user_6640,1634.6899999999991,113,14.4662831858407
user_6641,407.59,23,17.721304347826084
user_6642,3497.84,68,51.43882352941176
user_6643,21779.489999999987,399,54.58518796992478
user_6644,3972.6800000000007,226,17.57823008849558
user_6645,309415.9900000001,612,505.58168300653614
user_6646,971.8200000000002,28,34.70785714285715
user_6647,10.0,1,10.0
user_6648,2421.94,29,83.51517241379311
user_6649,6341.950000000001,170,37.305588235294124
user_665,2113.35,51,41.438235294117646
user_6650,449.32000000000005,25,17.972800000000003
user_6651,191.20999999999998,5,38.242
user_6652,354.72999999999996,20,17.7365
user_6653,1581.2600000000002,67,23.60089552238806
user_6654,755.6100000000001,26,29.061923076923083
user_6655,402.08,8,50.26
user_6656,7965.300000000002,92,86.57934782608697
user_6657,7539.400000000001,137,55.03211678832117
user_6658,13389.19,28,478.1853571428572
user_6659,1931.64,22,87.80181818181819
user_666,72.56,2,36.28
user_6660,1029.55,9,114.39444444444445
user_6661,407.47,13,31.343846153846155
user_6662,13.61,2,6.805
user_6663,524.9,42,12.497619047619047
user_6664,441.98,13,33.99846153846154
user_6665,38916.640000000014,99,393.09737373737386
user_6667,31491.349999999984,161,195.59844720496883
user_6668,4777.8999999999905,263,18.16692015209122
user_6669,11192.850000000002,400,27.982125000000007
user_667,35.71,5,7.142
user_6670,10230.350000000002,92,111.19945652173915
user_6671,4987.670000000003,54,92.36425925925931
user_6672,8.51,1,8.51
user_6673,527.5799999999999,24,21.982499999999998
user_6674,26068.920000000013,189,137.93079365079373
user_6675,353.93,4,88.4825
user_6676,7561.959999999997,323,23.411640866873057
user_6677,1298.09,10,129.809
user_6678,6033.190000000001,92,65.57815217391305
user_6679,2783.5200000000004,203,13.711921182266012
user_668,906.33,8,113.29125
user_6680,782.6099999999999,87,8.995517241379309
user_6681,55978.89999999998,63,888.5539682539679
user_6682,2037.9099999999992,34,59.938529411764684
user_6683,1007.5599999999998,30,33.58533333333333
user_6684,1698.0099999999995,29,58.55206896551722
user_6685,14.469999999999999,3,4.823333333333333
user_6686,306.37,6,51.06166666666667
user_6687,29.23,4,7.3075
user_6688,11170.650000000001,36,310.29583333333335
user_6689,72.03,5,14.406
user_669,10956.530000000006,106,103.3634905660378
user_6690,1212.8299999999997,170,7.134294117647057
user_6691,627.4600000000002,39,16.088717948717953
user_6692,4257.32,33,129.00969696969696
user_6693,15744.350000000011,153,102.90424836601315
user_6694,10616.14,87,122.02459770114942
user_6695,268.08000000000004,2,134.04000000000002
user_6696,386.39,2,193.195
user_6697,9222.670000000004,169,54.57201183431955
user_6698,402.61999999999995,42,9.586190476190476
user_6699,12309.440000000013,304,40.49157894736847
user_67,12012.06,127,94.5831496062992
user_670,4004.59,237,16.897004219409283
user_6700,4835.36,45,107.45244444444444
user_6701,2563.2700000000013,79,32.44645569620255
user_6702,12739.090000000002,45,283.0908888888889
user_6704,6388.630000000003,66,96.79742424242428
user_6705,4895.690000000002,31,157.9254838709678
user_6706,4926.570000000002,43,114.57139534883727
user_6707,13.61,2,6.805
user_6708,23876.94000000001,94,254.0100000000001
user_6709,12240.440000000017,522,23.44911877394639
user_671,27.91,4,6.9775
user_6710,6175.59,74,83.45391891891892
user_6711,6743.940000000002,93,72.51548387096777
user_6712,118684.79999999999,35,3390.9942857142855
user_6713,5949.640000000002,172,34.59093023255815
user_6714,3517.7599999999998,111,31.69153153153153
user_6715,592.9900000000002,38,15.605000000000006
user_6716,13.61,2,6.805
user_6717,13.61,2,6.805
user_6718,3549.0199999999995,124,28.62112903225806
user_6719,55.92000000000001,7,7.98857142857143
user_6720,7675.120000000003,83,92.47132530120486
user_6721,16177.330000000009,139,116.38366906474826
user_6722,1650.9399999999998,30,55.03133333333333
user_6723,5044.529999999999,222,22.723108108108104
user_6724,3812.249999999998,234,16.291666666666657
user_6725,25241.22,114,221.4142105263158
user_6726,124542.13999999987,780,159.6694102564101
user_6727,14911.720000000025,331,45.05051359516624
user_6728,4516.810000000001,142,31.808521126760574
user_6729,14.99,2,7.495
user_673,1934.6199999999992,34,56.900588235294094
user_6730,16515.130000000005,286,57.745209790209806
user_6731,240.00000000000003,7,34.28571428571429
user_6732,2071.669999999999,57,36.34508771929823
user_6733,1733.2200000000003,66,26.260909090909095
user_6734,716.7499999999999,18,39.819444444444436
user_6735,719.76,12,59.98
user_6736,1117.71,23,48.59608695652174
user_6737,14.99,2,7.495
user_6738,1518.039999999999,160,9.487749999999995
user_6739,30129.999999999993,653,46.140888208269516
user_6740,58.14,5,11.628
user_6741,2245.7700000000004,67,33.5189552238806
user_6742,2082.6600000000008,31,67.18258064516131
user_6743,72447.98000000001,97,746.8863917525774
user_6744,3564.9700000000003,24,148.5404166666667
user_6745,32974.599999999984,167,197.45269461077834
user_6746,2796.819999999999,91,30.7342857142857
user_6747,3829.4400000000014,106,36.1267924528302
user_6748,14784.569999999987,245,60.345183673469336
user_6749,108.52,5,21.704
user_675,1542.4900000000005,46,33.53239130434783
user_6750,98.04,9,10.893333333333334
user_6751,6374.380000000002,267,23.874082397003754
user_6752,5066.340000000001,81,62.54740740740742
user_6753,10054.009999999998,144,69.81951388888888
user_6754,11173.600000000002,161,69.40124223602486
user_6755,1906.06,10,190.606
user_6756,35898.969999999994,324,110.79929012345677
user_6757,10206.84,71,143.75830985915493
user_6758,21236.509999999984,489,43.42844580777093
user_6759,250.29000000000005,28,8.938928571428573
user_676,767.05,42,18.263095238095236
user_6760,7.46,1,7.46
user_6761,704.99,24,29.374583333333334
user_6762,95530.46999999999,125,764.2437599999998
user_6763,14.4,3,4.8
user_6764,4549.68,6,758.2800000000001
user_6765,6219.300000000019,426,14.599295774647933
user_6766,2991.100000000001,58,51.57068965517243
user_6767,15.030000000000001,5,3.0060000000000002
user_6768,22314.59000000004,326,68.44966257668725
user_6769,8.51,1,8.51
user_677,864.4699999999998,59,14.652033898305081
user_6770,215.99999999999991,26,8.307692307692305
user_6771,2262.9399999999996,38,59.55105263157893
user_6772,2211.0800000000004,66,33.50121212121213
user_6773,354.2599999999999,19,18.645263157894732
user_6774,3521.0500000000006,232,15.176939655172417
user_6775,17.02,1,17.02
user_6776,438.65999999999997,19,23.08736842105263
user_6778,7088.529999999995,424,16.71823113207546
user_6779,20260.649999999998,321,63.117289719626164
user_678,4956.58,134,36.989402985074626
user_6780,6306.32,233,27.065751072961373
user_6781,3550.2199999999993,99,35.86080808080808
user_6782,7094.830000000004,89,79.717191011236
user_6783,17501.859999999986,285,61.41003508771925
user_6784,5616.3700000000135,339,16.5674631268437
user_6785,12155.099999999997,410,29.64658536585365
user_6786,15330.57,156,98.27288461538461
user_6787,9955.87,91,109.40516483516484
user_6788,2498.53,238,10.498025210084034
user_6789,4534.660000000002,114,39.77771929824563
user_679,8774.84,102,86.0278431372549
user_6790,61.8,3,20.599999999999998
user_6791,12223.780000000008,308,39.687597402597426
user_6792,1681.3699999999997,95,17.698631578947364
user_6793,8025.76,279,28.766164874551972
user_6794,5784.9900000000025,93,62.204193548387124
user_6795,6134.720000000001,141,43.50865248226951
user_6796,2650.4,52,50.96923076923077
user_6797,5574.459999999998,120,46.45383333333332
user_6798,1290.1999999999998,33,39.096969696969694
user_6799,10162.670000000004,174,58.406149425287374
user_68,11323.620000000024,435,26.03131034482764
user_680,3295.1700000000005,141,23.370000000000005
user_6800,1059.38,20,52.96900000000001
user_6801,32.769999999999996,3,10.923333333333332
user_6802,22588.46999999999,293,77.09375426621158
user_6803,24.990000000000002,3,8.33
user_6804,4651.4400000000005,90,51.68266666666667
user_6805,699.2200000000001,16,43.70125000000001
user_6806,1471.8400000000001,34,43.28941176470589
user_6807,281.90000000000003,20,14.095000000000002
user_6808,3818.94,74,51.6072972972973
user_6809,1592.9100000000008,86,18.52220930232559
user_681,342.7,23,14.9
user_6810,2376.9699999999993,160,14.856062499999997
user_6811,43053.37,1927,22.342174364296834
user_6812,5771.6399999999985,175,32.980799999999995
user_6813,3273.1500000000015,99,33.06212121212123
user_6814,174.21,6,29.035
user_6815,1082.32,20,54.116
user_6816,12566.350000000026,286,43.93828671328681
user_6817,1076.5799999999997,25,43.06319999999999
user_6818,302.87,13,23.29769230769231
user_6819,2472.390000000006,423,5.84489361702129
user_682,3992.890000000003,161,24.8005590062112
user_6820,2201.26,29,75.90551724137931
user_6821,1853.4699999999998,50,37.069399999999995
user_6822,336.07,5,67.214
user_6823,3397.290000000001,48,70.77687500000002
user_6824,4759.77,89,53.48056179775281
user_6825,565.0799999999999,43,13.141395348837207
user_6826,42207.8,161,262.160248447205
user_6827,2163.72,93,23.2658064516129
user_6828,870.3600000000001,32,27.198750000000004
user_6829,709.8299999999998,27,26.289999999999992
user_683,2922.3,47,62.17659574468085
user_6830,170.13999999999996,15,11.342666666666664
user_6831,22706.660000000007,441,51.489024943310675
user_6832,5648.650000000003,180,31.381388888888907
user_6833,2929.8600000000006,65,45.07476923076924
user_6834,376.44,19,19.812631578947368
user_6835,1856.87,45,41.263777777777776
user_6836,11776.390000000009,116,101.52060344827593
user_6837,5907.030000000002,141,41.893829787234054
user_6839,79509.51,33,2409.379090909091
user_684,1156.1899999999998,18,64.23277777777777
user_6840,7597.879999999998,145,52.39917241379309
user_6841,4428.78,53,83.56188679245282
user_6842,1980.4000000000008,59,33.56610169491527
user_6843,161.71000000000004,10,16.171000000000003
user_6844,3655.6900000000005,53,68.97528301886794
user_6845,43123.16999999998,166,259.77813253012033
user_6846,219.99,4,54.9975
user_6847,54.07,8,6.75875
user_6848,287.67,13,22.12846153846154
user_6849,1113.5300000000002,14,79.53785714285716
user_685,20.0,2,10.0
user_6850,23571.37,134,175.9057462686567
user_6851,10530.550000000003,148,71.15236486486488
user_6852,39125.98000000004,617,63.41325769854139
user_6853,2587.240000000001,113,22.895929203539833
user_6854,173.18,6,28.863333333333333
user_6855,5533.45,226,24.48429203539823
user_6856,1134.7299999999998,43,26.389069767441857
user_6857,65.25,2,32.625
user_6858,10511.050000000005,227,46.30418502202645
user_6859,21657.88000000001,283,76.52961130742052
user_686,9763.340000000047,700,13.94762857142864
user_6860,7139.669999999998,35,203.99057142857137
user_6861,8807.599999999995,128,68.80937499999996
user_6862,9097.579999999996,314,28.973184713375783
user_6863,510.0,2,255.0
user_6864,13326.550000000063,942,14.147080679405587
user_6865,931.2000000000002,44,21.163636363636368
user_6866,2347.6199999999994,79,29.716708860759486
user_6867,4607.88,121,38.08165289256198
user_6868,693.9499999999998,82,8.462804878048779
user_6869,1241.3700000000003,108,11.49416666666667
user_687,16822.82999999998,470,35.79325531914889
user_6870,798.7500000000001,10,79.87500000000001
user_6871,8636.909999999998,129,66.9527906976744
user_6872,8012.070000000001,77,104.05285714285715
user_6873,24.990000000000002,2,12.495000000000001
user_6874,50.99,5,10.198
user_6875,955.41,8,119.42625
user_6877,14.090000000000002,6,2.3483333333333336
user_6878,4973.22,72,69.0725
user_6879,10262.840000000006,288,35.63486111111113
user_688,1635.5499999999995,65,25.162307692307685
user_6880,18.590000000000003,5,3.718000000000001
user_6881,24659.120000000148,1399,17.626247319514043
user_6882,23.810000000000002,4,5.952500000000001
user_6883,36.72,7,5.2457142857142856
user_6884,6060.63,265,22.870301886792454
user_6885,4493.470000000004,159,28.26081761006292
user_6886,32907.15999999995,209,157.45052631578923
user_6887,178.73,6,29.78833333333333
user_6888,14.99,2,7.495
user_689,2788.640000000001,36,77.46222222222224
user_6890,12185.22,156,78.11038461538462
user_6891,33848.58999999995,1925,17.583683116883094
user_6892,15145.070000000003,347,43.645734870317014
user_6893,2223.06,77,28.87090909090909
user_6894,4052.9599999999996,184,22.026956521739127
user_6895,4445.579999999999,49,90.72612244897957
user_6896,6161.270000000001,62,99.37532258064519
user_6897,8580.36,110,78.00327272727273
user_6898,13783.909999999998,85,162.1636470588235
user_6899,7754.639999999995,289,26.832664359861575
user_69,1309.6199999999992,100,13.096199999999993
user_690,249.39000000000001,13,19.183846153846154
user_6900,5320.140000000005,285,18.66715789473686
user_6901,1977.51,27,73.24111111111111
user_6902,781.6999999999999,18,43.42777777777778
user_6903,3.98,1,3.98
user_6904,1222.0599999999997,66,18.516060606060602
user_6905,19562.25000000005,856,22.853095794392583
user_6907,2254.0899999999992,47,47.959361702127644
user_6908,329.8699999999999,28,11.781071428571424
user_6909,191.57,22,8.707727272727272
user_691,962.09,25,38.4836
user_6910,42.79,7,6.112857142857143
user_6911,5.97,2,2.985
user_6912,14434.890000000003,77,187.46610389610393
user_6913,215.29999999999998,7,30.757142857142856
user_6914,937.5999999999999,31,30.245161290322578
user_6915,282.54999999999995,27,10.464814814814813
user_6916,2731.8500000000004,17,160.69705882352943
user_6917,7.46,1,7.46
user_6918,4518.359999999996,167,27.056047904191594
user_6919,1617.14,17,95.12588235294118
user_692,1122.6699999999992,107,10.492242990654198
user_6920,36122.44,110,328.3858181818182
user_6921,13.620000000000001,2,6.8100000000000005
user_6922,1225.11,30,40.836999999999996
user_6923,3128.59,52,60.16519230769231
user_6924,5281.43,61,86.58081967213116
user_6925,5978.279999999998,188,31.799361702127648
user_6926,35.71,5,7.142
user_6927,1065.7599999999998,23,46.33739130434782
user_6928,3384.0099999999993,27,125.33370370370368
user_6929,83.38999999999999,4,20.847499999999997
user_693,10.0,1,10.0
user_6930,13272.05,4,3318.0125
user_6931,136.25,9,15.13888888888889
user_6932,1240.8699999999997,66,18.801060606060602
user_6933,348.93000000000006,8,43.61625000000001
user_6934,34.84,4,8.71
user_6935,5850.379999999999,55,106.37054545454544
user_6936,23477.890000000007,70,335.39842857142867
user_6937,65.39,8,8.17375
user_6938,1177.99,7,168.28428571428572
user_6939,54.39999999999999,6,9.066666666666665
user_694,25755.519999999975,462,55.74787878787873
user_6940,406.31000000000006,17,23.900588235294123
user_6942,4111.1900000000005,56,73.41410714285715
user_6943,2908.6900000000005,119,24.442773109243703
user_6944,1855.33,12,154.61083333333332
user_6945,133.09,18,7.393888888888889
user_6946,3234.639999999999,98,33.00653061224489
user_6947,2155.039999999999,42,51.310476190476166
user_6948,15794.240000000005,638,24.755862068965527
user_6949,16029.299999999997,71,225.76478873239432
user_695,1625.4300000000005,68,23.903382352941183
user_6950,372.17,24,15.507083333333334
user_6951,3249.37,225,14.441644444444444
user_6952,2212.0,78,28.358974358974358
user_6953,7777.12,32,243.035
user_6954,3644.980000000003,128,28.476406250000025
user_6955,173.42,10,17.342
user_6956,354.46000000000004,6,59.076666666666675
user_6957,6247.170000000002,43,145.283023255814
user_6958,10760.569999999998,32,336.26781249999993
user_696,80.03999999999999,4,20.009999999999998
user_6960,10985.380000000016,750,14.647173333333354
user_6961,16898.30000000004,1040,16.248365384615422
user_6962,472.1700000000001,30,15.739000000000003
user_6963,9044.699999999997,160,56.52937499999998
user_6964,4142.34,30,138.078
user_6965,4526.120000000001,91,49.73758241758242
user_6966,6140.549999999999,294,20.886224489795914
user_6967,8126.41,540,15.048907407407407
user_6968,2487.21,168,14.80482142857143
user_6969,1890.9600000000003,70,27.01371428571429
user_697,17792.5,404,44.040841584158414
user_6970,6307.170000000001,60,105.11950000000002
user_6971,32692.589999999993,165,198.13690909090906
user_6972,336.9,10,33.69
user_6973,10590.430000000004,127,83.38921259842523
user_6974,2815.2999999999993,51,55.20196078431371
user_6975,150.22,2,75.11
user_6976,705.46,13,54.26615384615385
user_6977,14.879999999999999,2,7.4399999999999995
user_6978,14743.2,194,75.9958762886598
user_6979,18.71,3,6.236666666666667
user_698,142.13,3,47.376666666666665
user_6980,1097.11,14,78.365
user_6981,648.22,25,25.928800000000003
user_6983,10208.94,244,41.83991803278689
user_6984,13870.620000000014,225,61.64720000000006
user_6985,72.47999999999999,4,18.119999999999997
user_6986,3883.74,35,110.964
user_6987,91351.09999999996,168,543.7565476190474
user_6988,1429.5600000000002,55,25.992000000000004
user_6989,6390.93,29,220.37689655172414
user_699,35586.19999999994,438,81.24703196347018
user_6990,1719.2600000000016,107,16.067850467289734
user_6991,146.34,9,16.26
user_6992,2589.6300000000006,39,66.40076923076924
user_6993,3267.760000000001,84,38.901904761904774
user_6994,535.5900000000001,52,10.299807692307695
user_6995,17866.799999999992,702,25.45128205128204
user_6996,8119.64,93,87.30795698924732
user_6997,568.96,18,31.60888888888889
user_6998,30.909999999999997,3,10.303333333333333
user_6999,956.66,21,45.555238095238096
user_7,30699.519999999964,769,39.92135240572167
user_70,12648.599999999999,350,36.13885714285714
user_700,50.81999999999999,6,8.469999999999999
user_7000,384.78999999999996,10,38.479
user_7001,2684.87,63,42.61698412698413
user_7002,5689.140000000001,318,17.89037735849057
user_7003,10120.630000000005,43,235.36348837209314
user_7004,7794.8899999999985,194,40.179845360824736
user_7005,3.98,1,3.98
user_7006,5100.7,164,31.101829268292683
user_7007,37324.66999999999,754,49.50221485411139
user_7008,10.0,1,10.0
user_7009,1179.2800000000002,50,23.585600000000003
user_701,15.99,3,5.33
user_7010,396.99,16,24.811875
user_7011,32662.84000000001,882,37.03269841269842
user_7012,3419.9100000000003,6,569.985
user_7013,5301.840000000017,450,11.781866666666705
user_7014,441.62,11,40.14727272727273
user_7015,48.57999999999999,8,6.072499999999999
user_7016,3989.260000000001,201,19.84706467661692
user_7017,7030.749999999999,269,26.136617100371744
user_7018,24272.51999999997,483,50.25366459627323
user_7019,4375.660000000002,65,67.31784615384618
user_702,24.259999999999998,4,6.0649999999999995
user_7020,3013.500000000002,111,27.148648648648663
user_7021,25401.419999999962,1119,22.700107238605863
user_7022,8140.32000000001,255,31.922823529411804
user_7023,5167.120000000003,119,43.42117647058826
user_7024,843.8299999999999,18,46.87944444444444
user_7025,4462.31,78,57.20910256410257
user_7026,13.61,2,6.805
user_7027,102.56,35,2.930285714285714
user_7029,2680.5600000000004,77,34.81246753246754
user_703,4461.389999999999,82,54.40719512195121
user_7030,178.7,7,25.52857142857143
user_7032,17769.570000000003,27,658.1322222222224
user_7033,5627.309999999999,593,9.489561551433388
user_7034,3302.910000000002,99,33.36272727272729
user_7036,6085.350000000008,439,13.861845102505713
user_7037,966.5400000000001,35,27.615428571428573
user_7038,90.20999999999998,7,12.887142857142853
user_704,5466.549999999999,79,69.19683544303797
user_7040,74.32000000000001,8,9.290000000000001
user_7041,296.03,3,98.67666666666666
user_7042,17.9,2,8.95
user_7043,17796.93,497,35.80871227364185
user_7044,26393.55999999983,1385,19.056722021660526
user_7045,21242.579999999998,79,268.893417721519
user_7046,764.3100000000001,18,42.46166666666667
user_7048,237.77,21,11.322380952380954
user_7049,8374.57000000001,193,43.39155440414513
user_705,25.54,3,8.513333333333334
user_7050,2816.8700000000003,108,26.082129629629634
user_7051,4055.7700000000004,83,48.86469879518073
user_7052,16245.99999999998,263,61.771863117870645
user_7053,223.89,15,14.925999999999998
user_7054,10181.359999999999,44,231.39454545454544
user_7055,1803.6,24,75.14999999999999
user_7056,1030.4,82,12.565853658536586
user_7057,4.97,1,4.97
user_7058,16222.949999999983,399,40.65902255639094
user_7059,16371.109999999968,378,43.30981481481473
user_706,1551.9400000000003,114,13.613508771929826
user_7060,654.21,16,40.888125
user_7061,8.16,4,2.04
user_7062,12253.820000000023,758,16.16598944591032
user_7063,484.3500000000001,21,23.064285714285717
user_7064,13306.939999999995,126,105.61063492063488
user_7065,2081.43,114,18.25815789473684
user_7066,6919.9300000000085,283,24.452049469964695
user_7067,5662.470000000001,68,83.27161764705885
user_7068,14076.350000000002,688,20.459811046511632
user_7069,1149.8999999999999,18,63.883333333333326
user_707,11668.330000000009,156,74.79698717948723
user_7070,53.92,7,7.702857142857143
user_7071,72591.59,83,874.597469879518
user_7072,150.0,12,12.5
user_7073,10.0,1,10.0
user_7074,11323.140000000003,764,14.820863874345553
user_7075,732.38,20,36.619
user_7076,22.16,8,2.77
user_7077,90.00000000000001,5,18.000000000000004
user_7078,8934.939999999997,215,41.55786046511626
user_7079,1816.2899999999995,82,22.149878048780483
user_708,188.08,13,14.467692307692309
user_7080,14606.359999999999,133,109.82225563909773
user_7081,57.33,16,3.583125
user_7082,5007.699999999998,207,24.191787439613517
user_7083,1932.8000000000002,161,12.00496894409938
user_7084,4134.419999999998,414,9.986521739130431
user_7085,6033.410000000002,438,13.774908675799091
user_7086,11169.039999999995,65,171.83138461538454
user_7087,882.38,27,32.68074074074074
user_7088,42087.91000000001,461,91.29698481561825
user_7089,1474.8499999999997,28,52.67321428571427
user_709,9353.730000000003,179,52.25547486033521
user_7090,193.33,14,13.809285714285716
user_7091,771.6599999999975,276,2.795869565217382
user_7092,22991.219999999994,70,328.4459999999999
user_7093,1484.3299999999992,39,38.05974358974357
user_7094,3.24,2,1.62
user_7095,44260.06,326,135.7670552147239
user_7096,11283.99,144,78.36104166666667
user_7097,1433.8000000000004,50,28.67600000000001
user_7098,17.18,4,4.295
user_7099,158.35,9,17.594444444444445
user_71,15.89,5,3.178
user_710,8.51,1,8.51
user_7100,2013.3000000000002,238,8.459243697478993
user_7101,19.77,5,3.9539999999999997
user_7102,3185.9700000000007,53,60.11264150943398
user_7103,49.059999999999995,7,7.008571428571428
user_7104,386.11,83,4.651927710843374
user_7105,3421.1600000000003,137,24.97197080291971
user_7106,101.83,11,9.257272727272728
user_7108,5893.229999999998,132,44.6456818181818
user_7109,1053.3300000000002,9,117.03666666666669
user_711,15422.009999999997,167,92.34736526946105
user_7110,900.0,39,23.076923076923077
user_7111,25.630000000000003,3,8.543333333333335
user_7112,8.51,1,8.51
user_7113,7035.110000000009,202,34.82727722772282
user_7114,8.51,1,8.51
user_7115,5513.240000000001,55,100.24072727272728
user_7116,155.70999999999995,145,1.073862068965517
user_7117,59.84,5,11.968
user_7118,325.89,8,40.73625
user_7119,821.1699999999998,72,11.405138888888887
user_712,21514.440000000006,186,115.66903225806455
user_7120,3869.2799999999993,44,87.9381818181818
user_7121,5358.740000000001,83,64.56313253012048
user_7122,665.1899999999999,10,66.51899999999999
user_7123,4262.43,150,28.416200000000003
user_7124,48.59,4,12.1475
user_7125,2434.350000000001,35,69.55285714285716
user_7126,4154.350000000002,161,25.803416149068337
user_7127,8493.380000000016,197,43.11360406091379
user_7128,6849.519999999997,277,24.727509025270745
user_7129,4672.820000000019,355,13.162873239436673
user_713,550.2799999999999,30,18.342666666666663
user_7130,2828.8700000000026,318,8.8958176100629
user_7131,2553.1899999999996,4,638.2974999999999
user_7132,17.59,3,5.863333333333333
user_7133,5174.2400000000125,279,18.545663082437322
user_7134,29.659999999999997,5,5.9319999999999995
user_7135,6025.050000000007,531,11.346610169491537
user_7136,1431.4400000000005,34,42.10117647058825
user_7137,223.13,7,31.875714285714285
user_7138,301.52,5,60.303999999999995
user_7139,629.0600000000001,23,27.350434782608698
user_714,12861.630000000054,623,20.644670947030583
user_7140,2234.85,72,31.039583333333333
user_7141,199.48,1,199.48
user_7142,1664.3100000000002,48,34.673125000000006
user_7143,11427.509999999998,323,35.37928792569659
user_7144,21.28,2,10.64
user_7145,11765.340000000038,1041,11.301959654178711
user_7146,860.6199999999998,34,25.312352941176464
user_7147,5011.939999999999,129,38.85224806201549
user_7148,5090.690000000026,680,7.48630882352945
user_7149,92902.31999999999,392,236.99571428571426
user_715,10107.090000000007,351,28.795128205128226
user_7150,2202.4,93,23.68172043010753
user_7151,671.7499999999998,36,18.659722222222214
user_7152,2116.7000000000003,35,60.477142857142866
user_7153,7438.960000000001,54,137.75851851851854
user_7154,540.3199999999999,11,49.12
user_7155,118404.43,68,1741.2416176470588
user_7156,1230.6299999999999,11,111.87545454545453
user_7157,69294.37000000002,195,355.3557435897437
user_7158,8506.460000000017,275,30.93258181818188
user_7159,10480.44,83,126.27036144578314
user_716,3965.7200000000034,221,17.944434389140287
user_7160,10.35,8,1.29375
user_7161,4184.289999999999,279,14.997455197132613
user_7162,987.1399999999995,51,19.355686274509793
user_7163,43825.86999999983,2204,19.88469600725945
user_7164,34517.029999999984,200,172.5851499999999
user_7165,6064.9,129,47.01472868217054
user_7166,35419.720000000016,833,42.52067226890758
user_7167,8.51,1,8.51
user_7168,47.71999999999999,4,11.929999999999998
user_7169,9885.280000000002,140,70.60914285714287
user_717,15675.090000000002,44,356.2520454545455
user_7171,249.26999999999995,11,22.660909090909087
user_7172,1059.35,39,27.16282051282051
user_7173,3117.629999999999,130,23.981769230769224
user_7174,2986.0699999999997,110,27.146090909090905
user_7175,15743.229999999998,68,231.51808823529407
user_7176,261.99,6,43.665
user_7177,5984.290000000003,166,36.049939759036164
user_7178,26981.700000000023,732,36.860245901639374
user_7179,9.219999999999999,3,3.073333333333333
user_718,1040.8699999999997,60,17.347833333333327
user_7180,1017.9800000000001,20,50.89900000000001
user_7181,252.30000000000004,15,16.820000000000004
user_7182,31752.239999999936,471,67.4145222929935
user_7183,8848.549999999997,137,64.58795620437954
user_7184,14551.379999999997,24,606.3074999999999
user_7185,1920.339999999999,244,7.87024590163934
user_7186,942.8000000000003,61,15.455737704918038
user_7187,27842.040000000026,413,67.41414043583542
user_7188,1992.0500000000002,139,14.331294964028778
user_7189,23021.129999999997,30,767.3709999999999
user_719,43.029999999999994,12,3.585833333333333
user_7190,2082.6500000000005,27,77.13518518518521
user_7191,10.0,1,10.0
user_7192,82.61,4,20.6525
user_7193,174.29,16,10.893125
user_7195,8506.689999999999,292,29.132499999999997
user_7196,25741.63999999997,713,36.10328190743334
user_7197,1227.6899999999998,71,17.29140845070422
user_7198,1482.2,20,74.11
user_7199,980.3200000000007,165,5.941333333333338
user_72,1292.7799999999997,59,21.911525423728808
user_720,636.5099999999999,40,15.912749999999997
user_7200,3149.9900000000007,57,55.262982456140364
user_7201,408.51,4,102.1275
user_7202,28181.689999999995,128,220.16945312499996
user_7203,254.17,29,8.764482758620689
user_7204,51.059999999999995,2,25.529999999999998
user_7205,1370.2700000000004,160,8.564187500000003
user_7206,8.51,1,8.51
user_7207,280.58000000000004,27,10.391851851851854
user_7208,2877.4500000000007,61,47.17131147540985
user_7209,629.79,6,104.96499999999999
user_721,54.9,9,6.1
user_7210,481.21,7,68.74428571428571
user_7211,21243.21999999999,553,38.41450271247738
user_7212,14625.650000000014,618,23.66610032362462
user_7213,8853.519999999999,356,24.86943820224719
user_7214,4097.310000000001,108,37.938055555555565
user_7215,32731.859999999993,167,195.99916167664668
user_7216,8.51,1,8.51
user_7217,272.42,21,12.972380952380954
user_7218,6725.409999999997,193,34.84668393782382
user_7219,1621.8500000000001,26,62.37884615384616
user_722,4849.58,82,59.14121951219512
user_7220,3676.99,131,28.06862595419847
user_7221,641.31,23,27.883043478260866
user_7222,7068.87000000001,469,15.07221748400855
user_7223,56027.99999999999,316,177.30379746835442
user_7224,49.629999999999995,9,5.514444444444444
user_7225,818.4799999999999,37,22.12108108108108
user_7227,4.97,2,2.485
user_7229,5905.639999999999,8,738.2049999999999
user_723,638.69,8,79.83625
user_7230,1211.1100000000001,70,17.30157142857143
user_7231,2571.9599999999996,83,30.987469879518066
user_7232,5116.089999999999,42,121.81166666666665
user_7233,518.61,38,13.647631578947369
user_7234,12736.580000000005,184,69.2205434782609
user_7235,636.7199999999999,9,70.74666666666666
user_7236,1251.8500000000001,13,96.29615384615386
user_7237,2029.9,15,135.32666666666668
user_7238,34350.10000000001,183,187.70546448087438
user_7239,121.13000000000002,17,7.12529411764706
